zone_id,location_type,stop_url,stop_name,preferred,stop_desc,wheelchair_boarding,stop_lat,stop_id,stop_lon,parent_station,stop_timezone,stop_code
,0,,Whites Southbound @ Highview,2,,1,43.83396548000001,1755,-79.122213,,,1755
,0,,Whites Southbound @ Strouds (north stop),2,,1,43.829869,1756,-79.120489,,,1756
,0,,Whites Southbound @ Bayfield,2,,1,43.826304,1757,-79.118976,,,1757
,0,,Whites Southbound @ Sheppard,2,,1,43.821446,1759,-79.116696,,,1759
,0,,Northbound @ 807 Brock Street,2,,1,43.89055,176,-78.94666,,,176
,0,,Bayly Eastbound @ Sandy Beach,2,,1,43.83072700000001,1760,-79.077511,,,1760
,0,,Bayly Eastbound @ Alliance,2,,1,43.83155,1761,-79.07395099999998,,,1761
,0,,Bayly Eastbound @ Salk,2,,1,43.832321,1762,-79.070556,,,1762
,0,,Bayly Eastbound @ Brock Road,1,,1,43.83279628,1763,-79.06841759,,,1763
,0,,Bayly Eastbound @ Toy,2,,1,43.833567,1764,-79.064971,,,1764
,0,,Bayly Westbound @ Toy,2,,1,43.8336033,1765,-79.0656863,,,1765
,0,,Bayly Westbound @ Brock Road,1,,1,43.832884,1766,-79.068809,,,1766
,0,,Bayly Westbound @ Salk,2,,1,43.8324969,1767,-79.0705011,,,1767
,0,,Bayly Westbound @ Alliance,2,,1,43.83159,1768,-79.074425,,,1768
,0,,Bayly Westbound @ Sandy Beach,2,,1,43.830956,1769,-79.077296,,,1769
,0,,Bayly Westbound @ Krosno,2,,1,43.830141,1770,-79.08112199999998,,,1770
,0,,Bayly  @ Pickering Station,2,,1,43.82978700000001,1771,-79.08286699999998,,,1771
,0,,Bayly Westbound @ St Martins,2,,1,43.82763700000001,1772,-79.092178,,,1772
,0,,Kingston Eastbound @ Rougemount,2,,1,43.80911600000001,1776,-79.129988,,,1776
,0,,Kingston Eastbound @ Rosebank,2,,1,43.812717,1777,-79.123765,,,1777
,0,,Kingston Eastbound @ Steeple Hill,1,,1,43.816824,1778,-79.11821999999998,,,1778
,0,,Kingston Eastbound @ Whites,2,,1,43.819366,1779,-79.114699,,,1779
,0,,Eastbound @ 817 Kingston,2,,1,43.82242200000001,1780,-79.110401,,,1780
,0,,Kingston Eastbound @ Fairport,1,,1,43.823526,1781,-79.1066,,,1781
,0,,Kingston Eastbound @ Dixie,1,,1,43.828459,1782,-79.098733,,,1782
,0,,Kingston Eastbound @ Walnut,2,,1,43.830837,1783,-79.096536,,,1783
,0,,Kingston Eastbound @ Glenanna,1,,1,43.838707,1786,-79.08637299999998,,,1786
,0,,Kingston Eastbound @ Valley Farm,2,,1,43.842456,1787,-79.081877,,,1787
,0,,Kingston Eastbound @ Brock Road,1,,1,43.84806,1789,-79.0734468,,,1789
,0,,Brock Street Northbound @ Wallace,2,,1,43.8946592,179,-78.9483474,,,179
,0,,Kingston Eastbound @ Bainbridge,2,,1,43.8504078,1790,-79.0700786,,,1790
,0,,Finch Westbound @ Valley Farm,2,,1,43.847733,1792,-79.085486,,,1792
,0,,Garden Northbound @ Taunton (South side stop),2,,1,43.91657707,18,-78.947352,,,18
,0,,Brock Street Northbound @ Kenneth Hobbs,2,,1,43.90096372795096,181,-78.95127364537692,,,181
,0,,Brock Street Northbound @ Dryden,1,,1,43.90360615973618,182,-78.95243295178959,,,182
,0,,Northbound @ 3603 Brock Street,2,,1,43.90666800000001,183,-78.953906,,,183
,0,,Southbound @ 725 Krosno,2,,1,43.82171000000001,1832,-79.08241599999998,,,1832
,0,,Brock Street Northbound @ Woodlands,1,,1,43.90919615779485,184,-78.95486433761245,,,184
,0,,Liverpool Southbound @ Haller,2,,1,43.8230252,1842,-79.0848981,,,1842
,0,,Brock Road Northbound @ Usman,2,,1,43.852804,1846,-79.076493,,,1846
,0,,Brock Road Northbound @ Major Oaks,1,,1,43.854784,1847,-79.077417,,,1847
,0,,Dellbrook Westbound @ Melman,2,,1,43.858563,1849,-79.08041799999998,,,1849
,0,,Brock Street Northbound @ Joy Thompson,2,,1,43.91277413097844,185,-78.95640256128728,,,185
,0,,Dellbrook Westbound @ Blue Ridge (East stop),2,,1,43.8607027,1852,-79.0856358,,,1852
,0,,Dellbrook Westbound @ Major Oaks,2,,1,43.860264,1854,-79.089584,,,1854
,0,,Major Oaks Southbound @ Pepperwood,2,,1,43.85834100000001,1855,-79.088725,,,1855
,0,,Brock Street Northbound @ Taunton,2,,1,43.91494265,186,-78.957317,,,186
,0,,Southbound @ 2058 Brock Road (Brock Ridge Community Park),2,,1,43.85219,1861,-79.07651799999998,,,1861
,0,,Finch Westbound @ Rosefield,2,,1,43.846859,1866,-79.089437,,,1866
,0,,Baldwin Northbound @ Broadleaf,2,,1,43.91826600000001,187,-78.958405,,,187
,0,,Baldwin Northbound @ Robert Attersley,2,,1,43.922073,188,-78.960088,,,188
,0,,Finch Eastbound @ Fairport,1,,1,43.841082,1887,-79.114864,,,1887
,0,,Baldwin Northbound @ Sleepy Hollow,2,,1,43.92549000000001,189,-78.961574,,,189
,0,,Finch Eastbound @ Rosefield,2,,1,43.84660860000001,1894,-79.0900957,,,1894
,0,,Baldwin Northbound @ Robmar,2,,1,43.935355,190,-78.961073,,,190
,0,,Baldwin Southbound @ Robmar,2,,1,43.935439,191,-78.96117,,,191
,0,,Glenanna Southbound @ The Esplanade (South side stop),2,,1,43.83744,1915,-79.084563,,,1915
,0,,Baldwin Southbound @ Sonley,2,,1,43.925998,192,-78.962027,,,192
,0,,Glenanna Westbound @ Glendale,2,,1,43.838509,1920,-79.093254,,,1920
,0,,Glenanna Westbound @ Bronte,2,,1,43.83803000000001,1921,-79.095309,,,1921
,0,,Glenanna Westbound @ Listowell,2,,1,43.83683700000001,1922,-79.09910499999998,,,1922
,0,,Glenanna Westbound @ Dixie,2,,1,43.8364337,1923,-79.1013673,,,1923
,0,,Baldwin Southbound @ Robert Attersley (North side stop),2,,1,43.922437,193,-78.96051,,,193
,0,,Glenanna Eastbound @ Listowell,2,,1,43.836731,1933,-79.099024,,,1933
,0,,Glenanna Eastbound @ Bowler,2,,1,43.83762,1934,-79.096622,,,1934
,0,,Glenanna Eastbound @ Glendale,2,,1,43.838287,1935,-79.09366799999998,,,1935
,0,,Glenanna Southbound @ Kingston,1,,1,43.8390289,1936,-79.0881538,,,1936
,0,,Pickering Parkway Westbound @ Beechlawn,2,,1,43.843901,1947,-79.065168,,,1947
,0,,Westbound @ 1738 Pickering Parkway,2,,1,43.8436022,1949,-79.0698917,,,1949
,0,,Baldwin Southbound @ Broadleaf,2,,1,43.918627,195,-78.958862,,,195
,0,,Baldwin Southbound @ Taunton,2,,1,43.9161151,196,-78.95792659999998,,,196
,0,,Pickering Parkway Eastbound @ Valley Farm,2,,1,43.836906,1960,-79.078013,,,1960
,0,,Pickering Parkway Northbound @ Portland,2,,1,43.839791,1961,-79.072916,,,1961
,0,,Pickering Parkway Eastbound @ Dreyber,2,,1,43.8413,1962,-79.073371,,,1962
,0,,Pickering Parkway Eastbound @ Denmar,2,,1,43.84296100000001,1963,-79.073721,,,1963
,0,,Eastbound @ 1733 Pickering Parkway,2,,1,43.843629,1964,-79.070464,,,1964
,0,,Eastbound @ 1755 Pickering Parkway,2,,1,43.8431731,1965,-79.0678524,,,1965
,0,,Pickering Parkway Eastbound @ Beechlawn,2,,1,43.84381900000001,1966,-79.065034,,,1966
,0,,Brock Street Southbound @ Whitburn,1,,1,43.90858510693625,198,-78.95500607203,,,198
,0,,Liverpool Southbound @ Patmore,2,,1,43.824687,1986,-79.085622,,,1986
,0,,Southbound @ 3626 Brock Street,2,,1,43.907209,199,-78.954297,,,199
,0,,Brock Street Southbound @ James Rowe,1,,1,43.90270016653976,200,-78.9524205159256,,,200
,0,,Liverpool Northbound @ Haller,2,,1,43.823093,2002,-79.084806,,,2002
,0,,Liverpool Northbound @ Patmore,2,,1,43.824917,2003,-79.085611,,,2003
,0,,Bayly Eastbound @ Squires Beach,2,,1,43.83507642,2004,-79.05785441,,,2004
,0,,Brock Street Southbound @ McCartney,2,,1,43.89984561573447,201,-78.95121049249947,,,201
,0,,Brock Street Southbound @ Rossland,2,,1,43.897776,202,-78.950113,,,202
,0,,Dreyer Eastbound @ Harwood,2,,1,43.83100300000001,2026,-79.012911,,,2026
,0,,Clover Ridge Southbound @ Bryant,2,,1,43.830365,2029,-79.003947,,,2029
,0,,Clover Ridge Southbound @ Gregory,2,,1,43.829063,2030,-79.00503,,,2030
,0,,Clover Ridge Westbound @ Crawford,2,,1,43.827273,2031,-79.0073526,,,2031
,0,,Ashbury Eastbound @ Wiseman,2,,1,43.832912,2039,-78.990826,,,2039
,0,,Brock Street Southbound @ Starr (North side stop),1,,1,43.89251,204,-78.94755,,,204
,0,,Ashbury Eastbound @ Audley,2,,1,43.832005,2041,-78.985365,,,2041
,0,,Audley Northbound @ Handley,2,,1,43.8348382,2046,-78.9859383,,,2046
,0,,Audley Northbound @ Keywood,2,,1,43.848091,2050,-78.987718,,,2050
,0,,Clover Ridge Westbound @ Harwood,1,,1,43.82619600000001,2058,-79.01322,,,2058
,0,,Southbound @ 814 Brock Street,2,,1,43.8904162,206,-78.9467193,,,206
,0,,Harwood Northbound @ Gorton,2,,1,43.82833209000001,2065,-79.013822,,,2065
,0,,Northbound @ 819 Harwood,2,,1,43.83001,2066,-79.014268,,,2066
,0,,Northbound @ 655 Harwood,1,,1,43.836126,2068,-79.014843,,,2068
,0,,Harwood Northbound @ Emperor (Lakeridge Health Ajax Pickering),2,,1,43.837528,2069,-79.01542,,,2069
,0,,Brock Street Southbound @ Maple,2,,1,43.886977,207,-78.945274,,,207
,0,,Harwood Northbound @ Falby,2,,1,43.839992,2070,-79.017956,,,2070
,0,,Harwood Northbound @ Bayly,1,,1,43.843789,2072,-79.018082,,,2072
,0,,Harwood Northbound @ Kings Crescent (South stop),1,,1,43.846645,2073,-79.019272,,,2073
,0,,Harwood Northbound @ Kings Crescent (North stop),2,,1,43.84973200000001,2074,-79.02055799999998,,,2074
,0,,Harwood Southbound @ Kings Crescent,2,,1,43.849235,2076,-79.020696,,,2076
,0,,Harwood Southbound @ Bayly,1,,1,43.844243,2078,-79.018636,,,2078
,0,,Harwood Southbound @ Falby,2,,1,43.839809,2079,-79.018227,,,2079
,0,,Brock Street Southbound @ Chestnut,2,,1,43.884855,208,-78.944315,,,208
,0,,Southbound @ 580 Harwood Avenue South (Lakeridge Health Ajax Pickering),2,,1,43.83667100000001,2080,-79.015332,,,2080
,0,,Harwood Southbound @ Clements,2,,1,43.83498800000001,2081,-79.015122,,,2081
,0,,Southbound @ 766 Harwood,2,,1,43.83234800000001,2082,-79.01500299999998,,,2082
,0,,Harwood Southbound @ Westney,1,,1,43.831109,2083,-79.014812,,,2083
,0,,Range Line Westbound @ Mayor,2,,1,43.83037,2088,-78.99327,,,2088
,0,,Brock Street Southbound @ Walnut,2,,1,43.883763,209,-78.943838,,,209
,0,,Pickering Beach Northbound @ Rollo (South stop),1,,1,43.8317563,2092,-79.0021836,,,2092
,0,,Northbound @ 727 Pickering Beach,2,,1,43.83484,2093,-79.00351499999998,,,2093
,0,,Pickering Beach Northbound @ Rollo (North stop),2,,1,43.8365894,2094,-79.0042527,,,2094
,0,,Pickering Beach Northbound @ Howling Crescent,1,,1,43.841101,2095,-79.006067,,,2095
,0,,Pickering Beach Northbound @ Greenhalf,2,,1,43.84355324,2096,-79.006018,,,2096
,0,,Pickering Beach Northbound @ Powers Valley,2,,1,43.84503584,2097,-79.00557499999998,,,2097
,0,,Brock Street Southbound @ Mary,2,,1,43.882233,210,-78.94316,,,210
,0,,Brock Street Southbound @ Dundas,1,,1,43.87995200000001,211,-78.942282,,,211
,0,,Brock Street Southbound @ Gilbert,2,,1,43.876878,212,-78.941093,,,212
,0,,Brock Street Southbound @ Ontario,2,,1,43.87582900000001,213,-78.940579,,,213
,0,,Harwood Northbound @ Biggs,2,,1,43.881794,2136,-79.02769499999998,,,2136
,0,,Harwood Northbound @ Woodcock,2,,1,43.88408900000001,2137,-79.028774,,,2137
,0,,Harwood Westbound @ Woodcock,2,,1,43.885292,2138,-79.032422,,,2138
,0,,Harwood Northbound @ Williamson,2,,1,43.8880633,2139,-79.0372909,,,2139
,0,,Brock Street Southbound @ Trent,2,,1,43.873776,214,-78.939683,,,214
,0,,Harwood Southbound @ Woodcock,2,,1,43.88507983,2141,-79.03234399999998,,,2141
,0,,Southbound @ 1370 Harwood,2,,1,43.884808,2142,-79.030202,,,2142
,0,,Harwood Southbound @ Biggs,2,,1,43.88232766,2143,-79.028197,,,2143
,0,,Harwood Southbound @ Rossland,2,,1,43.8802553,2144,-79.0273906,,,2144
,0,,Harwood Southbound @ Fishlock,2,,1,43.877704,2145,-79.026265,,,2145
,0,,Harwood Southbound @ Hibbard,2,,1,43.874193,2146,-79.024716,,,2146
,0,,Harwood Southbound @ Kerrison,2,,1,43.87033000000001,2147,-79.024269,,,2147
,0,,Harwood Southbound @ Ringer,2,,1,43.867723,2148,-79.02528,,,2148
,0,,Harwood Southbound @ Chapman,2,,1,43.86438600000001,2149,-79.026404,,,2149
,0,,Southbound @ 786 Brock Street,2,,1,43.872757,215,-78.93923599999998,,,215
,0,,Harwood Southbound @ Kingston,2,,1,43.861847,2151,-79.02633899999998,,,2151
,0,,Harwood Southbound @ Gardiner,2,,1,43.858871,2152,-79.02495999999998,,,2152
,0,,Harwood Southbound @ Ontario,2,,1,43.857094,2153,-79.024118,,,2153
,0,,Harwood Southbound @ Brock Street,2,,1,43.855292,2154,-79.023336,,,2154
,0,,Harwood Northbound @ Oak,2,,1,43.854752,2155,-79.02292199999998,,,2155
,0,,Harwood Northbound @ Doric,2,,1,43.856625,2156,-79.023745,,,2156
,0,,Harwood Northbound @ Mandrake,2,,1,43.858455,2157,-79.024518,,,2157
,0,,Harwood Northbound @ Kingston,2,,1,43.861921,2158,-79.02605,,,2158
,0,,Harwood Northbound @ Chapman,2,,1,43.863997,2159,-79.026117,,,2159
,0,,Brock Street Southbound @ Burns,1,,1,43.871232,216,-78.938597,,,216
,0,,Harwood Northbound @ Ringer,2,,1,43.867257,2160,-79.025183,,,2160
,0,,Harwood Northbound @ Kerrison,2,,1,43.869841,2161,-79.024135,,,2161
,0,,Harwood Northbound @ Hibbard,2,,1,43.873823,2162,-79.02424999999998,,,2162
,0,,Harwood Northbound @ Fishlock,2,,1,43.877314,2163,-79.025754,,,2163
,0,,Harwood Northbound @ Rossland,2,,1,43.87954400000001,2164,-79.02673,,,2164
,0,,Rossland Eastbound @ Pearce,2,,1,43.87530000000001,2168,-79.04696,,,2168
,0,,Rossland Eastbound @ Westney,1,,1,43.876463,2169,-79.04190199999998,,,2169
,0,,Brock Street Southbound @ Arthur,2,,1,43.8691799,217,-78.9376805,,,217
,0,,Rossland Eastbound @ Salem,1,,1,43.881463,2171,-79.019467,,,2171
,0,,Rossland Eastbound @ Rushworth,1,,1,43.883402,2172,-79.011115,,,2172
,0,,Rossland Eastbound @ Hilton,2,,1,43.884305,2173,-79.007262,,,2173
,0,,Rossland Eastbound @ Audley,2,,1,43.885035,2174,-79.004013,,,2174
,0,,Rossland Eastbound @ Lake Ridge,2,,1,43.887478,2175,-78.993144,,,2175
,0,,Rossland Westbound @ Lake Ridge,2,,1,43.887606,2176,-78.993369,,,2176
,0,,Rossland Westbound @ Audley,2,,1,43.885183,2177,-79.003906,,,2177
,0,,Rossland Westbound @ Hilton,2,,1,43.884465,2178,-79.007121,,,2178
,0,,Rossland Westbound @ Rushworth,1,,1,43.883554,2179,-79.01085999999998,,,2179
,0,,Ravenscroft Northbound @ Brennan,2,,1,43.864849,2182,-79.049211,,,2182
,0,,Ravenscroft Northbound @ Matthews,2,,1,43.866904,2183,-79.050094,,,2183
,0,,Ravenscroft Northbound @ Delaney,2,,1,43.869752,2184,-79.051332,,,2184
,0,,Ravenscroft Northbound @ Hyde,2,,1,43.872168,2185,-79.052373,,,2185
,0,,Church Southbound @ Strickland,2,,1,43.868838,2204,-79.061829,,,2204
,0,,Southbound @ 570 Church,2,,1,43.86716,2205,-79.061098,,,2205
,0,,Church Southbound @ Delaney,2,,1,43.86411300000001,2206,-79.059791,,,2206
,0,,Southbound @ 370 Church,2,,1,43.86250900000001,2207,-79.05909,,,2207
,0,,Church Southbound @ Meekings,2,,1,43.85935,2208,-79.057714,,,2208
,0,,Church Southbound @ Kingston,2,,1,43.854942,2209,-79.05582,,,2209
,0,,Kingston Eastbound @ Wicks,2,,1,43.8648288,2218,-79.00946,,,2218
,0,,Kingston Eastbound @ Alexanders Crossing,2,,1,43.866897,2220,-79.00020499999998,,,2220
,0,,Kingston Eastbound @ Audley,2,,1,43.867763,2221,-78.996374,,,2221
,0,,Kingston Eastbound @ Elizabeth,2,,1,43.85324,2233,-79.060413,,,2233
,0,,Eastbound @ 625 Kingston,1,,1,43.85417000000001,2234,-79.056628,,,2234
,0,,Kingston Eastbound @ Mill,2,,1,43.85603900000001,2235,-79.048411,,,2235
,0,,Kingston Eastbound @ Westney,1,,1,43.8576991,2236,-79.0409645,,,2236
,0,,Kingston Eastbound @ Ritchie,2,,1,43.858841,2238,-79.035728,,,2238
,0,,Eastbound @ 113 Kingston,2,,1,43.860433,2240,-79.028621,,,2240
,0,,Kingston Eastbound @ Harwood,1,,1,43.861263,2241,-79.025056,,,2241
,0,,Eastbound @ 69 Kingston,2,,1,43.862037,2242,-79.021604,,,2242
,0,,Rossland Westbound @ Salem,2,,1,43.881479,2244,-79.020109,,,2244
,0,,Westney Southbound @ Atherton,2,,1,43.88795600000001,2246,-79.04816599999998,,,2246
,0,,Westney Southbound @ Williamson,2,,1,43.88526,2247,-79.047031,,,2247
,0,,Southbound @ 1328 Westney,2,,1,43.881817,2248,-79.045538,,,2248
,0,,Westney Southbound @ Telford,2,,1,43.880069,2249,-79.04483999999998,,,2249
,0,,Anderson Northbound @ Dundas,2,,1,43.884831,225,-78.922613,,,225
,0,,Westney Southbound @ Rossland (North side stop),2,,1,43.877313,2250,-79.043719,,,2250
,0,,Westney Northbound @ Rossland,1,,1,43.87696840000001,2252,-79.0432136,,,2252
,0,,Westney Northbound @ Telford,2,,1,43.879701,2253,-79.044516,,,2253
,0,,Northbound @ 1331 Westney,2,,1,43.881886,2254,-79.045439,,,2254
,0,,Westney Northbound @ Curtis,2,,1,43.88721000000001,2256,-79.047648,,,2256
,0,,Northbound @ 1753 Westney,2,,1,43.88983600000001,2257,-79.048786,,,2257
,0,,Westney Southbound @ Rossland (South side stop),1,,1,43.87519152,2258,-79.042872,,,2258
,0,,Westney Southbound @ Coughlen,2,,1,43.872596,2259,-79.041717,,,2259
,0,,Anderson Northbound @ Crawforth,2,,1,43.886903,226,-78.923509,,,226
,0,,Westney Southbound @ Ivers,2,,1,43.8698042,2260,-79.04054189999998,,,2260
,0,,Westney Southbound @ Delaney,1,,1,43.866866,2261,-79.039272,,,2261
,0,,Southbound @ 350 Westney,2,,1,43.86482,2262,-79.039095,,,2262
,0,,Southbound @ 216 Westney,2,,1,43.8632403,2263,-79.0398311,,,2263
,0,,Westney Southbound @ Millington,2,,1,43.860608,2264,-79.041014,,,2264
,0,,Westney Southbound @ Bramwell,2,,1,43.854027,2266,-79.041345,,,2266
,0,,Westney Southbound @ Fairall,2,,1,43.846828,2268,-79.03957,,,2268
,0,,Westney Southbound @ O'Brien,2,,1,43.8434567,2269,-79.03655988,,,2269
,0,,Anderson Northbound @ Frederick,2,,1,43.890994,227,-78.925314,,,227
,0,,Westney Southbound @ Bayly,2,,1,43.84046,2270,-79.035459,,,2270
,0,,Westney Eastbound @ Harwood,2,,1,43.83075500000001,2276,-79.016374,,,2276
,0,,Anderson Northbound @ Maplewood,2,,1,43.892564,228,-78.925967,,,228
,0,,Westney Northbound @ Bayly (North side stop),2,,1,43.8412546,2280,-79.0353224,,,2280
,0,,Westney Northbound @ O'Brien,2,,1,43.843068,2281,-79.036025,,,2281
,0,,Westney Northbound @ Ritchie,2,,1,43.853799,2282,-79.041066,,,2282
,0,,Westney Northbound @ Kingston,2,,1,43.85724787,2283,-79.04155679,,,2283
,0,,Westney Northbound @ Ravenscroft,2,,1,43.861546,2285,-79.040329,,,2285
,0,,Westney Northbound @ Magill,1,,1,43.866181,2286,-79.038754,,,2286
,0,,Westney Northbound @ Ivers,2,,1,43.87030193,2287,-79.040561,,,2287
,0,,Westney Northbound @ Sullivan,2,,1,43.8737626,2288,-79.04188859999998,,,2288
,0,,Liverpool Northbound @ Bayly,2,,1,43.827964,2298,-79.086894,,,2298
,0,,Bayly Eastbound @ Church,1,,1,43.83746702,2299,-79.04730836,,,2299
,0,,Bayly Eastbound @ Westney,2,,1,43.840287,2300,-79.03458,,,2300
,0,,Bayly Eastbound @ Finley,2,,1,43.841093,2301,-79.030872,,,2301
,0,,Bayly Eastbound @ Mackenzie,2,,1,43.841851,2302,-79.02756599999998,,,2302
,0,,Bayly Eastbound @ Monarch,2,,1,43.8423437,2303,-79.025254,,,2303
,0,,Bayly Eastbound @ Woodchester,2,,1,43.842726,2304,-79.02351899999998,,,2304
,0,,Bayly Eastbound @ Kitney,2,,1,43.84332238201808,2305,-79.02102331,,,2305
,0,,Bayly Eastbound @ Burcher,2,,1,43.845278,2307,-79.012218,,,2307
,0,,Bayly Eastbound @ Porte,2,,1,43.846033,2308,-79.009096,,,2308
,0,,Bayly Eastbound @ Pickering Beach,1,,1,43.846502,2309,-79.006585,,,2309
,0,,Bayly Eastbound @ Shoal Point,2,,1,43.848164,2310,-78.99917499999998,,,2310
,0,,Bayly Westbound @ Shoal Point,2,,1,43.84862720000001,2311,-78.99802099999998,,,2311
,0,,Bayly Westbound @ Boone,2,,1,43.847892,2312,-79.00124,,,2312
,0,,Bayly Westbound @ Salem,1,,1,43.84699,2313,-79.00565,,,2313
,0,,Bayly Westbound @ Porte,2,,1,43.846159,2314,-79.009124,,,2314
,0,,Bayly Westbound @ Burcher,2,,1,43.845625,2315,-79.01148499999998,,,2315
,0,,Bayly Westbound @ Harwood,1,,1,43.844242,2316,-79.017732,,,2316
,0,,Bayly Westbound @ Commercial,2,,1,43.843703,2317,-79.020186,,,2317
,0,,Bayly Westbound @ Woodchester,2,,1,43.843281,2318,-79.021975,,,2318
,0,,Bayly Westbound @ Monarch,2,,1,43.842681,2319,-79.024703,,,2319
,0,,Bayly Westbound @ Mackenzie,2,,1,43.8419865,2320,-79.0278284,,,2320
,0,,Bayly Westbound @ Finley,2,,1,43.84141000000001,2321,-79.030484,,,2321
,0,,Bayly Westbound @ Westney,2,,1,43.840417,2322,-79.035039,,,2322
,0,,Bayly Westbound @ Squires Beach,2,,1,43.83537,2323,-79.05759999999998,,,2323
,0,,Bayly Westbound @ Church,1,,1,43.83755071,2324,-79.04777984,,,2324
,0,,Hunt Westbound @ Mills,2,,1,43.84675350879057,2326,-79.02333478682516,,,2326
,0,,Fairall Westbound @ Dowty,2,,1,43.848622,2328,-79.030842,,,2328
,0,,Fairall Westbound @ McMaster,2,,1,43.847858,2329,-79.034274,,,2329
,0,,Fairall Westbound @ Westney,2,,1,43.84696000000001,2330,-79.038432,,,2330
,0,,Fairall Eastbound @ Westney (East side stop),2,,1,43.8469093,2331,-79.0381401,,,2331
,0,,Fairall Eastbound @ McMaster,2,,1,43.847784,2332,-79.034135,,,2332
,0,,Fairall Eastbound @ Dowty,2,,1,43.8488203,2333,-79.0293951,,,2333
,0,,Hunt Eastbound @ Harwood,2,,1,43.84718321812876,2335,-79.0209055885104,,,2335
,0,,Eastbound @ 87 Station,2,,1,43.850729,2351,-79.024869,,,2351
,0,,Station Eastbound @ Harwood,2,,1,43.85141200000001,2352,-79.021846,,,2352
,0,,Eastbound @ 43 Taunton,2,,1,43.896029,2398,-79.038914,,,2398
,0,,Taunton Eastbound @ Middlecote,2,,1,43.896906,2399,-79.034803,,,2399
,0,,Taunton Eastbound @ Salem,1,,1,43.897731,2400,-79.0312632,,,2400
,0,,Taunton Eastbound @ Gillett,2,,1,43.8993868,2401,-79.0245374,,,2401
,0,,Taunton Eastbound @ Warner,1,,1,43.901133,2402,-79.017127,,,2402
,0,,Taunton Eastbound @ Audley,2,,1,43.902546,2403,-79.011461,,,2403
,0,,Taunton Westbound @ Audley,2,,1,43.90267,2404,-79.011878,,,2404
,0,,Taunton Westbound @ Warner,1,,1,43.9015153,2405,-79.01660699999998,,,2405
,0,,Taunton Westbound @ Salem,1,,1,43.8979268,2406,-79.0315523,,,2406
,0,,Taunton Westbound @ Middlecote,2,,1,43.8972765,2407,-79.0342846,,,2407
,0,,Eastbound @ 6 Welwood,2,,1,44.087782,2416,-79.1330801,,,2416
,0,,Plaza Northbound @ Welwood,2,,1,44.089648,2417,-79.131489,,,2417
,0,,Toronto Northbound @ Douglas,2,,1,44.09199000000001,2418,-79.132073,,,2418
,0,,Toronto Northbound @ Elgin Park,2,,1,44.097727,2419,-79.12808,,,2419
,0,,Toronto Northbound @ Campbell,2,,1,44.101583,2420,-79.125598,,,2420
,0,,Toronto Northbound @ Poplar,2,,1,44.106913,2421,-79.123332,,,2421
,0,,Toronto Northbound @ Brock Street (North side stop),2,,1,44.109303,2422,-79.122461,,,2422
,0,,Toronto Street Southbound @ Brock Street,2,,1,44.10911,2424,-79.122648,,,2424
,0,,Toronto Southbound @ Peel,2,,1,44.105762,2425,-79.124135,,,2425
,0,,Toronto Southbound @ Mill,2,,1,44.104382,2426,-79.124941,,,2426
,0,,Toronto Southbound @ Campbell,2,,1,44.102555,2427,-79.125703,,,2427
,0,,Reach Eastbound @ East,2,,1,44.104907,2428,-79.113612,,,2428
,0,,Reach Eastbound @ Hamilton,2,,1,44.104684,2429,-79.111752,,,2429
,0,,Reach Eastbound @ Testa,2,,1,44.104464,2430,-79.109229,,,2430
,0,,Reach Northbound @ Coral Creek,2,,1,44.104497,2431,-79.108006,,,2431
,0,,Franklin Northbound @ Parkside,2,,1,44.106913,2433,-79.115832,,,2433
,0,,Franklin Northbound @ Brock Street,2,,1,44.109968,2434,-79.117222,,,2434
,0,,Toronto Southbound @ Elgin Park,2,,1,44.09739900000001,2436,-79.128533,,,2436
,0,,Toronto Northbound @ Mill,2,,1,44.10394500000001,2437,-79.12506,,,2437
,0,,Toronto Southbound @ Brock Street (South side stop),2,,1,44.107718,2438,-79.123036,,,2438
,0,,Franklin Southbound @ Brock Street,2,,1,44.10972000000001,2441,-79.11723499999998,,,2441
,0,,Southbound @ 72 Franklin,2,,1,44.107774,2442,-79.116345,,,2442
,0,,Brock Street Westbound @ Main Street,2,,1,44.109472,2443,-79.12032499999998,,,2443
,0,,Reach Westbound @ Marsh Hill (Epsom),2,,1,44.093705,2444,-79.035732,,,2444
,0,,Reach Eastbound @ Marsh Hill (Epsom),2,,1,44.093585,2445,-79.035966,,,2445
,0,,Reach Eastbound @ Reach Industrial Park,2,,1,44.104969,2446,-78.985241,,,2446
,0,,Reach Westbound @ Reach Industrial Park,2,,1,44.105095,2447,-78.98500799999998,,,2447
,0,,Reach Eastbound @ North Port,2,,1,44.106497,2448,-78.978346,,,2448
,0,,Reach Westbound @ North Port,2,,1,44.106635,2449,-78.977997,,,2449
,0,,Anderson Southbound @ Kilbride,2,,1,43.917513,245,-78.937106,,,245
,0,,Reach Eastbound @ Sherrington,2,,1,44.110073,2450,-78.961905,,,2450
,0,,Reach Westbound @ Sherrington,2,,1,44.110199,2451,-78.961945,,,2451
,0,,Reach Eastbound @ Old Simcoe,2,,1,44.11102600000001,2452,-78.957515,,,2452
,0,,Reach Eastbound @ Simcoe,2,,1,44.1122,2453,-78.951756,,,2453
,0,,Reach Westbound @ Simcoe,2,,1,44.112316,2454,-78.951684,,,2454
,0,,Reach Westbound @ Old Simcoe,2,,1,44.111107,2455,-78.957656,,,2455
